rust	accumulate	PASS	1	0.031988	30s
rust	acronym	PASS	1	0.041922	114s
rust	bowling	PASS	1	0.018452	144s
rust	book-store	PASS	1	0.055016	194s
rust	dot-dsl	PASS	1	0.011608	72s
rust	fizzy	PASS	1	0.011404	64s
rust	doubly-linked-list	PASS	1	0.040088	201s
rust	gigasecond	PASS	1	0.008481	46s
rust	decimal	PASS	1	0.054269	337s
rust	grade-school	PASS	1	0.011689	52s
rust	alphametics	PASS	1	0.096255	525s
rust	luhn-from	PASS	1	0.009386	63s
rust	grep	PASS	1	0.019467	215s
rust	forth	PASS	1	0.037280	389s
rust	macros	PASS	1	0.018313	191s
rust	parallel-letter-frequency	PASS	1	0.015929	64s
rust	nucleotide-codons	PASS	1	0.018683	238s
rust	pig-latin	PASS	1	0.012137	95s
rust	robot-name	PASS	1	0.014472	62s
rust	poker	PASS	1	0.029170	180s
rust	say	PASS	1	0.013372	115s
rust	ocr-numbers	PASS	1	0.038277	345s
rust	simple-cipher	PASS	1	0.010361	46s
rust	variable-length-quantity	PASS	1	0.007785	42s
rust	scale-generator	PASS	1	0.015226	142s
rust	two-bucket	PASS	1	0.018874	116s
rust	wordy	PASS	1	0.013489	72s
rust	word-count	PASS	1	0.007313	85s
rust	react	PASS	1	0.056082	377s
python	affine-cipher	PASS	1	0.006707	52s
python	beer-song	PASS	1	0.009202	52s
python	bottle-song	PASS	1	0.034509	88s
rust	xorcism	PASS	1	0.030763	189s
python	dominoes	PASS	1	0.011139	48s
python	dot-dsl	PASS	1	0.005365	20s
python	food-chain	PASS	1	0.012946	48s
python	book-store	PASS	1	0.008432	275s
python	go-counting	PASS	1	0.010831	58s
python	connect	PASS	1	0.022966	238s
python	bowling	PASS	1	0.069542	357s
python	grade-school	PASS	1	0.010305	73s
python	grep	PASS	1	0.011078	38s
python	hangman	PASS	1	0.012277	52s
python	list-ops	PASS	1	0.007672	54s
python	phone-number	PASS	1	0.007576	32s
python	poker	PASS	1	0.010471	32s
python	pig-latin	PASS	1	0.011116	76s
python	pov	PASS	1	0.008723	35s
python	proverb	PASS	1	0.010831	50s
python	forth	FAIL	1	0.000000	336s
python	robot-name	PASS	1	0.005645	41s
python	paasio	PASS	1	0.026868	256s
python	rest-api	PASS	1	0.017127	80s
python	simple-linked-list	PASS	1	0.008765	48s
python	scale-generator	PASS	1	0.017891	94s
python	sgf-parsing	PASS	1	0.016539	105s
python	react	PASS	1	0.027827	234s
python	two-bucket	PASS	1	0.009364	40s
python	tree-building	PASS	1	0.010577	88s
python	zebra-puzzle	PASS	1	0.008019	53s
python	wordy	PASS	1	0.016961	66s
python	transpose	PASS	1	0.016208	170s
python	variable-length-quantity	PASS	1	0.007420	127s
python	zipper	PASS	1	0.010528	44s
